incidentid,OffenseID,ASCFCde,ASCFDesc,BiasMotivation,BurglaryOnlyForceDesc,ClassCde,Counts,CourtOrderExists,CourtOrderTypeCde,CourtOrderStateCde,CourtOrderCountyCde,CourtOrderCountyName,CourtOrderNumber,DegreeCde,LocationTypeDesc,OnCampus,Premises,SchoolFunction,SchoolName,SchoolType,ViolationCde,ViolationDesc,LarcenyTypeCde,TitleChange,WarningsRun,OffenderIsEmployee,LocalOffenseDescription,LocalStatute,IsCityOrdinance,IsCountyOrdinance,CargoTheft
22984386,3508314,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
22984397,3508325,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,13160,ASSAULT 2ND DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
22984699,3508434,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,23302,THEFT BY DECEPTION-INCLUDE COLD CHECKS $10000 OR MORE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22984707,3508437,0,Not Applicable,NONE (NO BIAS),Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22984711,3508439,0,Not Applicable,NONE (NO BIAS),Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22987173,3508832,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22987186,3508841,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22987186,3508842,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22987186,3508845,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1501,CARRYING A CONCEALED WEAPON,,,TRUE,,,,FALSE,FALSE,
22987186,3508844,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
22987186,3508843,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
22987188,3508847,0,Not Applicable,ANTI-OTHER CHRISTIAN,,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23003097,3511833,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
23009426,3513517,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,Property_Recovery,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,,TRUE,,,,FALSE,FALSE,
23017451,3515250,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23017454,3515254,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23017454,3515253,0,Not Applicable,NONE (NO BIAS),Force,B,1,FALSE,,,,,,F,,,,FALSE,,,22060,BURGLARY 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
23017457,3515258,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23017457,3515257,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23017459,3515259,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28032,RECEIVING STOLEN PROPERTY U/$10000,,,TRUE,,,,FALSE,FALSE,
23018887,3515434,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,403,OPERATING ON SUS OR REV OPER LICENSE,,,TRUE,,,,FALSE,FALSE,
23018887,3515433,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,569,LEAVING SCENE OF ACCIDENT-FAILURE TO RENDER AID OR ASSISTANCE,,,TRUE,,,,FALSE,FALSE,
23018888,3515435,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
23021537,3515763,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,10210,CUSTODIAL INTERFERENCE - FELONY,,,TRUE,,,,FALSE,FALSE,
23027794,3516588,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23031440,3517624,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,F,,,,FALSE,,,10990,RAPE 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23031558,3517666,0,Not Applicable,NONE (NO BIAS),Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
23037865,3519220,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
23041452,3519896,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
23052184,3522582,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,V,,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,,TRUE,,,,FALSE,FALSE,
23052188,3522583,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
23054575,3522975,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23054575,3522976,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23061527,3524167,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,25062,CRIMINAL POSS OF FORGED INSTR 2ND DEGREE(IDENTIFY,,,TRUE,,,,FALSE,FALSE,
23069195,3525185,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23077571,3527512,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,11201,SODOMY 2ND DEGREE (MENTALLY INCAPACITATED BY INTOX SUBSTANCE),,,TRUE,,,,FALSE,FALSE,
23087934,3530017,0,Not Applicable,NONE (NO BIAS),,C,2,FALSE,,,,,,F,,,,FALSE,,,2031,KNOWINGLY ABUSE/NEGLECT OF ADULT BY PERSON,,,TRUE,,,,FALSE,FALSE,
23091061,3530532,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
23092959,3530962,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23301,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23095550,3531828,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,F,,,,FALSE,,,20004,ARSON 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
23116074,3535984,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
23116074,3535985,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28032,RECEIVING STOLEN PROPERTY U/$10000,,,TRUE,,,,FALSE,FALSE,
23119925,3536543,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
23120042,3536566,0,Not Applicable,NONE (NO BIAS),,A,3,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23121646,3536843,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,2031,KNOWINGLY ABUSE/NEGLECT OF ADULT BY PERSON,,,TRUE,,,,FALSE,FALSE,
23121646,3536844,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,23302,THEFT BY DECEPTION-INCLUDE COLD CHECKS $10000 OR MORE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23124295,3537752,0,Not Applicable,,,,1,FALSE,,,,,,V,,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,,TRUE,,,,FALSE,FALSE,
23133334,3540207,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Arrest,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
23133334,3540206,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Arrest,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
23133336,3540209,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,3014,NON-CRIMINAL DEATH,,FALSE,TRUE,,,,FALSE,FALSE,
23142043,3542276,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,23919,TBUT OR DISP ALL OTHERS $10000 OR MORE BUT U/$1000000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
23142045,3542278,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Violation,,,FALSE,,,23301,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23142045,3542277,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Violation,,,FALSE,,,25062,CRIMINAL POSS OF FORGED INSTR 2ND DEGREE(IDENTIFY,,,TRUE,,,,FALSE,FALSE,
23142047,3542280,0,Not Applicable,NONE (NO BIAS),,D,2,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
23159036,3545233,0,Not Applicable,NONE (NO BIAS),Force,D,1,FALSE,,,,,,F,,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
23163084,3546409,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,13160,ASSAULT 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
23163086,3546411,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,,TRUE,,,,FALSE,FALSE,
23173588,3548583,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,3014,NON-CRIMINAL DEATH,,,TRUE,,,,FALSE,FALSE,
23187850,3551976,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,42371,TRAFF IN CONT SUB 1ST DEGREE 2ND OR > OFFENSE - (< 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
23187854,3551982,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
23187854,3551980,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,424,NO REGISTRATION PLATES,,,TRUE,,,,FALSE,FALSE,
23187854,3551981,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,480,FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC 1ST OFF,,,TRUE,,,,FALSE,FALSE,
23187854,3551979,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,136,CARELESS DRIVING,,,TRUE,,,,FALSE,FALSE,
23187855,3551983,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,F,,,,FALSE,,,13150,ASSAULT 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23187855,3551984,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23190272,3552435,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
23191642,3552581,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE
23191642,3552580,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE
23205084,3555268,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23205084,3555267,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
23210631,3556455,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42302,TRAF IN MARIJUANA ( LESS THAN 8 OZ.) 2ND > OFF,,,TRUE,,,,FALSE,FALSE,
23210632,3556456,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,Incident,,,FALSE,,,42312,TRAF IN MARIJUANA ( 8 OZ TO < 5 LBS.) 2ND > OFF,,,TRUE,,,,FALSE,FALSE,
23210633,3556457,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
23210633,3556458,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42203,POSS CONT SUB 1ST DEG 1ST OFF (COCAINE),,,TRUE,,,,FALSE,FALSE,
23210634,3556459,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,42365,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (> OR = 2 GMS METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
23210635,3556460,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42391,TRAFFICKING IN SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
23210636,3556462,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42391,TRAFFICKING IN SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
23210636,3556461,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42370,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
23210637,3556463,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42366,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 2 GMS METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
23210638,3556464,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42366,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 2 GMS METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
23215808,3557531,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
23228240,3559938,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
23237689,3561354,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
23244433,3563027,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,3011,MISSING PERSONS,,,TRUE,,,,FALSE,FALSE,
23251388,3564558,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23301,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23270444,3568447,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,23302,THEFT BY DECEPTION-INCLUDE COLD CHECKS $10000 OR MORE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23278282,3569554,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,24044,TBUT OR DISP AUTO - $10000 OR MORE BUT U/$1000000,,,TRUE,FALSE,,,FALSE,FALSE,TRUE
23278282,3569555,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,196,FLEEING OR EVADING POLICE 1ST DEGREE (MOTOR VEHICLE),,,TRUE,,,,FALSE,FALSE,
23278282,3569556,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,13221,WANTON ENDANGERMENT-1ST DEGREE-POLICE OFFICER,,,TRUE,,,,FALSE,FALSE,
23280924,3570174,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,TRUE,,TRUE,WKCTC,TECHNICAL SCHOOL,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23282157,3570486,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
23282159,3570491,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
23282159,3570489,0,Not Applicable,NONE (NO BIAS),No Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
23282159,3570490,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
23282159,3570488,0,Not Applicable,,,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
23282160,3570492,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
23282162,3570494,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1110,THEFT OF SERVICES,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23282952,3570659,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
23282952,3570660,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,D,1,FALSE,,,,,,F,,,,FALSE,,,24006,TBUT OR DISP CONTENTS FROM VEHICLE $500 OR MORE BUT U/$10000,,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE
23285963,3571470,0,Not Applicable,NONE (NO BIAS),,D,2,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23295919,3573608,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23295922,3573611,0,Not Applicable,NONE (NO BIAS),Force,B,1,FALSE,,,,,,F,,,1,FALSE,,,22060,BURGLARY 1ST DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,FALSE
23295922,3573613,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
23295922,3573612,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,FALSE,TRUE,,,,FALSE,FALSE,
23296615,3573765,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Violation,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23296619,3573769,0,Not Applicable,,,,1,FALSE,,,,,,V,,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,,TRUE,,,,FALSE,FALSE,
23296624,3573775,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
23298882,3574465,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23995,TBUT OR DISP PARTS FROM VEHICLE UNDER $500,,,TRUE,FALSE,,,FALSE,FALSE,
23305032,3575573,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,11161,RAPE 2ND DEGREE (MENTALLY INCAPACITATED BY INTOX SUBSTANCE),,,TRUE,,,,FALSE,FALSE,
23305034,3575574,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,F,,,,FALSE,,,11186,SODOMY 1ST DEGREE - VICTIM <12 YRS OF AGE,,,TRUE,,,,FALSE,FALSE,
23330542,3581041,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Plot,,,FALSE,,,23301,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23342636,3584072,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42366,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 2 GMS METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
23342637,3584073,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
23342637,3584074,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
23349887,3586175,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
23349887,3586174,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
23350400,3586392,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
23353671,3587093,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23386852,3595678,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
23390195,3596764,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42370,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
23390196,3596765,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42370,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
23390197,3596767,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42370,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 4 GMS COCAINE),,,TRUE,,,,FALSE,FALSE,
23390197,3596766,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42366,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (< 2 GMS METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
